"","year","price","Location"
"874",2022,42.877,"Albany"
"875",2016,16.99,"Albany"
"876",2023,50.41,"Albany"
"877",2022,36.948,"Albany"
"878",2021,28.5,"Albany"
"879",2021,31,"Albany"
"880",2021,32.494,"Albany"
"881",2021,39.7,"Albany"
"882",2020,29.995,"Albany"
"883",2021,33.5,"Albany"
"884",2022,41.426,"Albany"
"885",2021,34.387,"Albany"
"886",2020,28.5,"Albany"
"887",2022,34.948,"Albany"
"888",2022,33.995,"Albany"
"889",2021,31.99,"Albany"
"890",2014,12.999,"Albany"
"891",2016,14.919,"Albany"
"892",2019,21.5,"Albany"
"893",2021,26.995,"Albany"
"894",2021,39.484,"Albany"
"895",2019,27.995,"Albany"
"896",2020,24.888,"Albany"
"897",2017,17.499,"Albany"
"898",2020,36.995,"Albany"
"899",2021,29.988,"Albany"
"900",2020,26.995,"Albany"
"901",2020,25,"Albany"
"902",2017,17.995,"Albany"
"903",2021,29.5,"Albany"
"904",2017,21.35,"Albany"
"905",2021,32.507,"Albany"
"906",2021,33.995,"Albany"
"907",2021,35.77,"Albany"
"908",2020,30.4,"Albany"
"909",2018,14.495,"Albany"
"910",2023,39.99,"Albany"
"911",2018,22.25,"Albany"
"912",2018,23.995,"Albany"
"913",2023,38.5,"Albany"
"914",2016,19.999,"Albany"
"915",2021,31,"Albany"
"916",2020,34.188,"Albany"
"917",2024,51.348,"Albany"
"918",2020,35.898,"Albany"
"919",2020,36.8,"Albany"
"920",2021,31.99,"Albany"
"921",2021,30.327,"Albany"
"922",2016,19.599,"Albany"
"923",2021,27.299,"Albany"
"924",2020,28.44,"Albany"
"925",2018,24.954,"Albany"
"926",2023,37.495,"Albany"
"927",2016,11.495,"Albany"
"928",2014,17.977,"Albany"
"929",2020,33.296,"Albany"
"930",2022,36.8,"Albany"
"931",2020,23.994,"Albany"
"932",2023,45.996,"Albany"
"933",2021,27,"Albany"
"934",2021,31.3,"Albany"
"935",2018,25.164,"Albany"
"936",2020,31.9,"Albany"
"937",2020,27.995,"Albany"
"938",2021,29,"Albany"
"939",2022,30.99,"Albany"
"940",2021,28.5,"Albany"
"941",2021,29.2,"Albany"
"942",2021,38.989,"Albany"
"943",2021,28.9,"Albany"
"944",2020,29.98,"Albany"
"945",2021,41.9,"Albany"
"946",2023,43.988,"Albany"
"947",2022,35.995,"Albany"
"948",2019,28.5,"Albany"
"949",2020,35.5,"Albany"
"950",2023,50.56,"Albany"
"951",2020,31.8,"Albany"
"952",2021,32.6,"Albany"
"953",2021,40.5,"Albany"
"954",2021,28.99,"Albany"
"955",2016,17,"Albany"
"956",2021,33.777,"Albany"
"957",2020,26.815,"Albany"
"958",2021,35.995,"Albany"
"959",2022,39.9,"Albany"
"960",2016,19.495,"Albany"
"961",2021,38.463,"Albany"
"962",2020,36,"Albany"
"963",2019,22.97,"Albany"
"964",2020,29.919,"Albany"
"965",2021,30,"Albany"
"966",2022,33.474,"Albany"
"967",2022,38.995,"Albany"
"968",2018,19.654,"Albany"
"969",2017,17.699,"Albany"
"970",2021,30.5,"Albany"
"971",2020,31.45,"Albany"
"972",2020,27.397,"Albany"
"973",2023,38,"Albany"
"974",2021,28.825,"Albany"
"975",2021,44.399,"Albany"
"976",2013,17.995,"Albany"
"977",2021,27.799,"Albany"
"978",2023,44.845,"Albany"
"979",2022,35,"Albany"
"980",2017,19.989,"Albany"
"981",2022,32.999,"Albany"
"982",2021,31.359,"Albany"
"983",2021,27.553,"Albany"
"984",2021,27.9,"Albany"
"985",2024,59.13,"Albany"
"986",2020,27.999,"Albany"
"987",2020,31.995,"Albany"
"988",2020,31.995,"Albany"
"989",2020,28.995,"Albany"
"990",2014,15.499,"Albany"
"991",2018,20.7,"Albany"
"992",2021,33.99,"Albany"
"993",2019,24.983,"Albany"
"994",2023,39.9,"Albany"
"995",2023,33.486,"Albany"
"996",2020,35.9,"Albany"
"997",2021,26.5,"Albany"
"998",2014,10.998,"Albany"
"999",2021,28.946,"Albany"
"1000",2019,30.264,"Albany"
"1001",2022,37.385,"Albany"
"1002",2020,33.75,"Albany"
"1003",2021,27.5,"Albany"
"1004",2022,37,"Albany"
"1005",2021,28.405,"Albany"
"1006",2020,26.9,"Albany"
"1007",2020,38.452,"Albany"
"1008",2018,23,"Albany"
"1009",2021,34.995,"Albany"
"1010",2020,25.995,"Albany"
"1011",2021,28.9,"Albany"
"1012",2014,9.995,"Albany"
"1013",2021,27.887,"Albany"
"1014",2018,25.992,"Albany"
"1015",2014,8.919,"Albany"
"1016",2018,25.995,"Albany"
"1017",2021,35.9,"Albany"
"1018",2021,30,"Albany"
"1019",2021,39.99,"Albany"
"1020",2019,22.997,"Albany"
"1021",2020,25.489,"Albany"
"1022",2020,29,"Albany"
"1023",2021,26.4,"Albany"
"1024",2021,32.354,"Albany"
"1025",2020,36.995,"Albany"
"1026",2021,32.876,"Albany"
"1027",2020,25.995,"Albany"
"1028",2020,31.975,"Albany"
"1029",2020,29.995,"Albany"
"1030",2021,28.995,"Albany"
"1031",2018,24,"Albany"
"1032",2021,33.495,"Albany"
"1033",2021,36,"Albany"
"1034",2020,42.995,"Albany"
"1035",2024,51.165,"Albany"
"1036",2023,41.695,"Albany"
"1037",2016,17.495,"Albany"
"1038",2022,37.739,"Albany"
"1039",2020,31.945,"Albany"
"1040",2021,27.995,"Albany"
"1041",2020,33.95,"Albany"
"1042",2017,17.995,"Albany"
"1043",2021,29,"Albany"
"1044",2020,39.9,"Albany"
"1045",2020,27.3,"Albany"
"1046",2021,27.5,"Albany"
"1047",2020,37.85,"Albany"
"1048",2021,29,"Albany"
"1049",2021,30.2,"Albany"
"1050",2023,39.243,"Albany"
"1051",2021,40.9,"Albany"
"1052",2021,31.941,"Albany"
"1053",2020,21.995,"Albany"
"1054",2021,30,"Albany"
"1055",2023,38.75,"Albany"
"1056",2021,28.995,"Albany"
"1057",2021,31.699,"Albany"
"1058",2017,13.995,"Albany"
"1059",2021,31.3,"Albany"
"1060",2021,26.99,"Albany"
"1061",2018,20.995,"Albany"
"1062",2021,38,"Albany"
"1063",2020,29.995,"Albany"
"1064",2021,28.5,"Albany"
"1065",2022,34.9,"Albany"
"1066",2021,28.995,"Albany"
"1067",2023,37.5,"Albany"
"1068",2021,34.995,"Albany"
"1069",2021,32,"Albany"
"1070",2020,27.884,"Albany"
"1071",2021,34.89,"Albany"
"1072",2021,30.3,"Albany"
"1073",2018,14.1,"Albany"
"1074",2020,26.999,"Albany"
"1075",2021,27.664,"Albany"
"1076",2019,21.985,"Albany"
"1077",2021,39.9,"Albany"
"1078",2021,32.766,"Albany"
"1079",2021,26.995,"Albany"
"1080",2020,31.995,"Albany"
"1081",2021,31.99,"Albany"
"1082",2019,26.39,"Albany"
"1083",2020,31.8,"Albany"
"1084",2021,29.995,"Albany"
"1085",2021,32.995,"Albany"
"1086",2021,30.995,"Albany"
"1087",2020,35.3,"Albany"
"1088",2018,13.995,"Albany"
"1089",2023,40.5,"Albany"
"1090",2021,34.99,"Albany"
"1091",2023,37.995,"Albany"
"1092",2020,26.596,"Albany"
"1093",2020,37.995,"Albany"
"1094",2021,30.4,"Albany"
"1095",2022,37,"Albany"
"1096",2023,58.97,"Albany"
"1097",2013,10.995,"Albany"
"1098",2021,31.999,"Albany"
"1099",2021,35.985,"Albany"
"1100",2021,27.5,"Albany"
"1101",2017,21.994,"Albany"
"1102",2020,30.997,"Albany"
"1103",2021,32.99,"Albany"
"1104",2021,29.995,"Albany"
"1105",2018,21.997,"Albany"
"1106",2020,22.732,"Albany"
"1107",2021,31.7,"Albany"
"1108",2023,36.897,"Albany"
"1109",2023,39.995,"Albany"
"1110",2020,31.98,"Albany"
"1111",2016,19.923,"Albany"
"1112",2021,43.976,"Albany"
"1113",2020,37.5,"Albany"
"1114",2021,32.495,"Albany"
"1115",2021,31,"Albany"
"1116",2021,26.5,"Albany"
"1117",2020,31,"Albany"
"1118",2016,16.995,"Albany"
"1119",2021,47.995,"Albany"
"1120",2021,34.999,"Albany"
"1121",2020,26.995,"Albany"
"1122",2022,37.842,"Albany"
"1123",2021,30.876,"Albany"
"1124",2022,31,"Albany"
"1125",2021,29,"Albany"
"1126",2021,29.447,"Albany"
"1127",2021,33.5,"Albany"
"1128",2020,25.5,"Albany"
"1129",2020,32.9,"Albany"
"1130",2022,36,"Albany"
"1131",2021,30,"Albany"
"1132",2023,35.495,"Albany"
"1133",2021,28.45,"Albany"
"1134",2021,30.987,"Albany"
"1135",2019,19.495,"Albany"
"1136",2023,47.999,"Albany"
"1137",2021,29.7,"Albany"
"1138",2018,19.995,"Albany"
"1139",2016,18.994,"Albany"
"1140",2020,26.823,"Albany"
"1141",2020,36.9,"Albany"
"1142",2017,18.56,"Albany"
"1143",2021,31.99,"Albany"
"1144",2021,28.35,"Albany"
"1145",2018,26.9,"Albany"
"1146",2021,29.995,"Albany"
"1147",2021,28.061,"Albany"
"1148",2021,29.85,"Albany"
"1149",2021,26.547,"Albany"
"1150",2016,14.995,"Albany"
"1151",2020,29.267,"Albany"
"1152",2018,15.995,"Albany"
"1153",2019,21.9,"Albany"
"1154",2023,34.625,"Albany"
"1155",2019,19.499,"Albany"
"1156",2018,16.9,"Albany"
"1157",2022,27.9,"Albany"
"1158",2021,24.995,"Albany"
"1159",2020,21.5,"Albany"
"1160",2017,12.99,"Albany"
"1161",2023,36.995,"Albany"
"1162",2017,16.995,"Albany"
"1163",2020,26.995,"Albany"
"1164",2014,10.995,"Albany"
"1165",2021,19.824,"Albany"
"1166",2020,21.684,"Albany"
"1167",2020,20.995,"Albany"
"1168",2020,19.995,"Albany"
"1169",2023,34.992,"Albany"
"1170",2022,26.919,"Albany"
"1171",2019,19.532,"Albany"
"1172",2020,28.9,"Albany"
"1173",2017,13.837,"Albany"
"1174",2020,19.8,"Albany"
"1175",2020,23.895,"Albany"
"1176",2019,18.995,"Albany"
"1177",2021,26.99,"Albany"
"1178",2024,31.795,"Albany"
"1179",2021,21.6,"Albany"
"1180",2019,17,"Albany"
"1181",2020,20.995,"Albany"
"1182",2020,20.75,"Albany"
"1183",2019,20.7,"Albany"
"1184",2017,17.995,"Albany"
"1185",2014,10,"Albany"
"1186",2020,20.995,"Albany"
"1187",2013,11.985,"Albany"
"1188",2022,27.996,"Albany"
"1189",2022,26.995,"Albany"
"1190",2019,17.999,"Albany"
"1191",2021,24.497,"Albany"
"1192",2018,16.195,"Albany"
"1193",2019,19.989,"Albany"
"1194",2015,9.995,"Albany"
"1195",2023,34.995,"Albany"
"1196",2021,23.9,"Albany"
"1197",2019,17.419,"Albany"
"1198",2020,21.999,"Albany"
"1199",2021,21,"Albany"
"1200",2020,25.798,"Albany"
"1201",2021,22.565,"Albany"
"1202",2022,23.958,"Albany"
"1203",2021,23.995,"Albany"
"1204",2015,15.995,"Albany"
"1205",2019,16.813,"Albany"
"1206",2020,21.8,"Albany"
"1207",2019,17.898,"Albany"
"1208",2021,19.988,"Albany"
"1209",2020,24.949,"Albany"
"1210",2017,14.998,"Albany"
"1211",2019,20.995,"Albany"
"1212",2022,27.985,"Albany"
"1213",2022,28.995,"Albany"
"1214",2017,11.995,"Albany"
"1215",2014,8.495,"Albany"
"1216",2020,21.999,"Albany"
"1217",2020,26.949,"Albany"
"1218",2021,21.987,"Albany"
"1219",2020,22.995,"Albany"
"1220",2020,21.576,"Albany"
"1221",2020,15.495,"Albany"
"1222",2022,28.9,"Albany"
"1223",2019,21.99,"Albany"
"1224",2020,21.995,"Albany"
"1225",2020,21.399,"Albany"
"1226",2020,26.995,"Albany"
"1227",2014,15.888,"Albany"
"1228",2020,20,"Albany"
"1229",2021,24.221,"Albany"
"1230",2020,18.7,"Albany"
"1231",2020,22.9,"Albany"
"1232",2018,10.995,"Albany"
"1233",2021,13.995,"Albany"
"1234",2018,16.995,"Albany"
"1235",2023,26.343,"Albany"
"1236",2020,20.45,"Albany"
"1237",2021,25.449,"Albany"
"1238",2020,21.5,"Albany"
"1239",2020,22.9,"Albany"
"1240",2020,21.399,"Albany"
"1241",2020,24.99,"Albany"
"1242",2023,29.76,"Albany"
"1243",2020,23.091,"Albany"
"1244",2020,20.995,"Albany"
"1245",2022,20.995,"Albany"
"1246",2023,25.766,"Albany"
"1247",2016,14.225,"Albany"
"1248",2020,26.987,"Albany"
"1249",2022,28.998,"Albany"
"1250",2022,28.495,"Albany"
"1251",2021,24.995,"Albany"
"1252",2017,16.245,"Albany"
"1253",2020,22.987,"Albany"
"1254",2020,21.999,"Albany"
"1255",2019,18.988,"Albany"
"1256",2022,24.9,"Albany"
"1257",2013,7.495,"Albany"
"1258",2019,20.821,"Albany"
"1259",2020,19.995,"Albany"
"1260",2016,12.5,"Albany"
"1261",2020,25.864,"Albany"
"1262",2020,22.491,"Albany"
"1263",2020,21.561,"Albany"
"1264",2019,14.495,"Albany"
"1265",2023,37.5,"Albany"
"1266",2020,25.59,"Albany"
"1267",2021,19,"Albany"
"1268",2019,17.9,"Albany"
"1269",2022,21.995,"Albany"
"1270",2018,12.995,"Albany"
"1271",2020,15.995,"Albany"
"1272",2020,19.999,"Albany"
"1273",2020,23.245,"Albany"
"1274",2021,23.196,"Albany"
"1275",2021,22.668,"Albany"
"1276",2021,21.987,"Albany"
"1277",2019,16.99,"Albany"
"1278",2020,21.6,"Albany"
"1279",2019,17.626,"Albany"
"1280",2021,20.5,"Albany"
"1281",2020,20.672,"Albany"
"1282",2021,23.99,"Albany"
"1283",2022,22.9,"Albany"
"1284",2020,25.995,"Albany"
"1285",2021,23.798,"Albany"
"1286",2020,17.223,"Albany"
"1287",2017,24.99,"Albany"
"1288",2022,19.995,"Albany"
"1289",2010,5.877,"Albany"
"1290",2022,21.234,"Albany"
"1291",2022,20.495,"Albany"
"1292",2021,19.89,"Albany"
"1293",2017,11.99,"Albany"
"1294",2023,30.399,"Albany"
"1295",2019,18.799,"Albany"
"1296",2021,25.999,"Albany"
"1297",2020,19.499,"Albany"
"1298",2020,18.58,"Albany"
"1299",2017,13.495,"Albany"
"1300",2020,20,"Albany"
"1301",2015,15.488,"Albany"
"1302",2022,26.9,"Albany"
"1303",2022,25.215,"Albany"
"1304",2017,13.995,"Albany"
"1305",2017,17.997,"Albany"
"1306",2020,28.6,"Albany"
"1307",2021,23,"Albany"
"1308",2018,18.995,"Albany"
"1309",2017,14.5,"Albany"
"1310",2019,17.983,"Albany"
"1311",2020,21.75,"Albany"
"1312",2020,23.995,"Albany"
"1313",2022,23.987,"Albany"
"1314",2022,24.996,"Albany"
"1315",2020,24,"Albany"
"1316",2013,8.995,"Albany"
"1317",2013,6.995,"Albany"
"1318",2022,26.99,"Albany"
"1319",2022,26.9,"Albany"
"1320",2020,21.398,"Albany"
"1321",2021,27.143,"Albany"
"1322",2023,30.9,"Albany"
"1323",2022,21,"Albany"
"1324",2018,18.9,"Albany"
"1325",2023,30.824,"Albany"
"1326",2021,28,"Albany"
"1327",2020,21.124,"Albany"
"1328",2020,22.997,"Albany"
"1329",2019,21.983,"Albany"
"1330",2019,17.995,"Albany"
"1331",2021,26.524,"Albany"
"1332",2022,22.967,"Albany"
"1333",2023,30.281,"Albany"
"1334",2021,25.829,"Albany"
"1335",2022,25.995,"Albany"
"1336",2019,11.995,"Albany"
"1337",2023,39.995,"Albany"
"1338",2019,18.995,"Albany"
"1339",2015,17.488,"Albany"
"1340",2021,23.995,"Albany"
"1341",2020,23.995,"Albany"
"1342",2022,29.838,"Albany"
"1343",2019,16.897,"Albany"
"1344",2021,22.476,"Albany"
"1345",2020,19.9,"Albany"
"1346",2020,20.697,"Albany"
"1347",2019,17.995,"Albany"
"1348",2020,19.5,"Albany"
"1349",2013,8.995,"Albany"
"1350",2022,24.176,"Albany"
"1351",2017,15.577,"Albany"
"1352",2020,20.3,"Albany"
"1353",2017,13.495,"Albany"
"1354",2020,25.988,"Albany"
"1355",2018,15.5,"Albany"
"1356",2022,23.544,"Albany"
"1357",2019,19.987,"Albany"
"1358",2020,20.595,"Albany"
"1359",2022,23,"Albany"
"1360",2016,12.981,"Albany"
"1361",2023,27.995,"Albany"
"1362",2022,21.995,"Albany"
"1363",2022,23.547,"Albany"
"1364",2020,19.995,"Albany"
"1365",2018,16.989,"Albany"
"1366",2021,23.995,"Albany"
"1367",2022,32.44,"Albany"
"1368",2017,15.99,"Albany"
"1369",2022,21,"Albany"
"1370",2021,20.994,"Albany"
"1371",2014,6.995,"Albany"
"1372",2017,14.289,"Albany"
"1373",2020,18.294,"Albany"
"1374",2022,27.995,"Albany"
"1375",2021,21.93,"Albany"
"1376",2023,27.499,"Albany"
"1377",2016,12.994,"Albany"
"1378",2021,21.995,"Albany"
"1379",2021,25.999,"Albany"
"1380",2020,17.998,"Albany"
"1381",2019,18,"Albany"
"1382",2017,17.576,"Albany"
"1383",2022,21.39,"Albany"
"1384",2020,20.996,"Albany"
"1385",2020,20.367,"Albany"
"1386",2020,22.995,"Albany"
"1387",2022,29,"Albany"
"1388",2020,22.29,"Albany"
"1389",2022,21,"Albany"
"1390",2021,24.99,"Albany"
"1391",2020,23.999,"Albany"
"1392",2019,21.99,"Albany"
"1393",2023,27.995,"Albany"
"1394",2018,15.582,"Albany"
"1395",2017,14.995,"Albany"
"1396",2019,22.995,"Albany"
"1397",2017,16.994,"Albany"
"1398",2014,8.9,"Albany"
"1399",2020,20.9,"Albany"
"1400",2020,25.995,"Albany"
"1401",2020,17.495,"Albany"
"1402",2021,24.181,"Albany"
"1403",2018,15.99,"Albany"
"1404",2015,10.995,"Albany"
"1405",2019,18.995,"Albany"
"1406",2024,35.995,"Albany"
"1407",2018,15.997,"Albany"
"1408",2023,30.809,"Albany"
"1409",2019,17.388,"Albany"
"1410",2024,36.999,"Albany"
"1411",2022,25.497,"Albany"
"1412",2022,19.995,"Albany"
"1413",2019,13.495,"Albany"
"1414",2020,20.995,"Albany"
"1415",2019,18.356,"Albany"
"1416",2014,6.995,"Albany"
"1417",2010,8.99,"Albany"
"1418",2021,21,"Albany"
"1419",2023,36.986,"Albany"
"1420",2017,13.99,"Albany"
"1421",2019,16.009,"Albany"
"1422",2021,26,"Albany"
"1423",2019,20.999,"Albany"
"1424",2022,29.995,"Albany"
"1425",2016,12.799,"Albany"
"1426",2017,16.199,"Albany"
"1427",2018,13.495,"Albany"
"1428",2022,30.899,"Albany"
"1429",2013,9.919,"Albany"
"1430",2020,24.836,"Albany"
"1431",2022,23.495,"Albany"
"1432",2023,26.5,"Albany"
"1433",2016,13.99,"Albany"
"1434",2020,23.995,"Albany"
"1435",2017,15.509,"Albany"
"1436",2017,16,"Albany"
"1437",2020,23.5,"Albany"
"1438",2013,11.182,"Albany"
"1439",2020,20,"Albany"
"1440",2018,14,"Albany"
"1441",2020,27.9,"Albany"
"1442",2020,24.995,"Albany"
"1443",2022,27.995,"Albany"
"1444",2020,20.5,"Albany"
"1445",2019,16.554,"Albany"
"1446",2021,19.7,"Albany"
"1447",2017,19.99,"Albany"
"1448",2022,29.99,"Albany"
"1449",2020,22.4,"Albany"
"1450",2023,28.995,"Albany"
"1451",2023,28,"Albany"
"1452",2021,31.995,"Albany"
"1453",2024,37.266,"Albany"
"1454",2022,31.995,"Albany"
"1455",2023,25.9,"Albany"
"1456",2016,20.3,"Albany"
"1457",2020,23.995,"Albany"
"1458",2024,38.985,"Albany"
"1459",2020,18.989,"Albany"
"1460",2020,22.25,"Albany"
"1461",2023,40.5,"Albany"
"1462",2022,39.995,"Albany"
"1463",2017,14.756,"Albany"
"1464",2023,31.99,"Albany"
"1465",2018,15,"Albany"
"1466",2021,30.9,"Albany"
"1467",2021,29,"Albany"
"1468",2020,26.5,"Albany"
"1469",2021,24.9,"Albany"
"1470",2019,27.995,"Albany"
"1471",2022,24.9,"Albany"
"1472",2021,34.99,"Albany"
"1473",2021,27,"Albany"
"1474",2020,23.995,"Albany"
"1475",2016,16.988,"Albany"
"1476",2020,26.399,"Albany"
"1477",2022,29.99,"Albany"
"1478",2023,41.99,"Albany"
"1479",2018,20.587,"Albany"
"1480",2020,24.5,"Albany"
"1481",2016,20.7,"Albany"
"1482",2020,27.846,"Albany"
"1483",2014,8.972,"Albany"
"1484",2020,30.9,"Albany"
"1485",2020,24.999,"Albany"
"1486",2017,15.789,"Albany"
"1487",2024,36.999,"Albany"
"1488",2021,25.849,"Albany"
"1489",2022,25.328,"Albany"
"1490",2024,45.314,"Albany"
"1491",2015,8.999,"Albany"
"1492",2023,35.298,"Albany"
"1493",2022,22.295,"Albany"
"1494",2023,33.795,"Albany"
"1495",2024,37.554,"Albany"
"1496",2021,31,"Albany"
"1497",2021,25,"Albany"
"1498",2021,28.995,"Albany"
"1499",2019,20.138,"Albany"
"1500",2020,23.987,"Albany"
"1501",2011,9.995,"Albany"
"1502",2018,15.49,"Albany"
"1503",2019,23.157,"Albany"
"1504",2016,12.9,"Albany"
"1505",2020,28.995,"Albany"
"1506",2016,19.499,"Albany"
"1507",2018,21.995,"Albany"
"1508",2023,37.291,"Albany"
"1509",2021,23.985,"Albany"
"1510",2016,16.919,"Albany"
"1511",2020,24.995,"Albany"
"1512",2022,24,"Albany"
"1513",2015,14.995,"Albany"
"1514",2013,7.9,"Albany"
"1515",2020,29,"Albany"
"1516",2020,24.995,"Albany"
"1517",2019,19.895,"Albany"
"1518",2020,27.995,"Albany"
"1519",2019,17.977,"Albany"
"1520",2012,8.495,"Albany"
"1521",2024,41.395,"Albany"
"1522",2013,7.488,"Albany"
"1523",2018,17.358,"Albany"
"1524",2017,12.888,"Albany"
"1525",2018,16.8,"Albany"
"1526",2018,18.995,"Albany"
"1527",2021,25.999,"Albany"
"1528",2020,23.962,"Albany"
"1529",2022,29.995,"Albany"
"1530",2020,23.495,"Albany"
"1531",2017,18.272,"Albany"
"1532",2021,25.046,"Albany"
"1533",2020,26.9,"Albany"
"1534",2021,31.264,"Albany"
"1535",2024,43.3,"Albany"
"1536",2019,19.706,"Albany"
"1537",2016,16.995,"Albany"
"1538",2018,20,"Albany"
"1539",2021,25.9,"Albany"
"1540",2010,8.8,"Albany"
"1541",2016,18.995,"Albany"
"1542",2020,25.995,"Albany"
"1543",2021,29.899,"Albany"
"1544",2018,19.78,"Albany"
"1545",2015,14.968,"Albany"
"1546",2022,26.895,"Albany"
"1547",2019,20.257,"Albany"
"1548",2019,23.3,"Albany"
"1549",2019,18.485,"Albany"
"1550",2014,8.995,"Albany"
"1551",2022,33.99,"Albany"
"1552",2022,27.998,"Albany"
"1553",2018,23,"Albany"
"1554",2020,25.83,"Albany"
"1555",2021,26.495,"Albany"
"1556",2023,30.699,"Albany"
"1557",2017,18.6,"Albany"
"1558",2020,27,"Albany"
"1559",2019,19.9,"Albany"
"1560",2021,27.5,"Albany"
"1561",2021,27,"Albany"
"1562",2023,35.366,"Albany"
"1563",2018,18.5,"Albany"
"1564",2020,29.7,"Albany"
"1565",2020,28.948,"Albany"
"1566",2021,27.99,"Albany"
"1567",2022,32.9,"Albany"
"1568",2022,29.99,"Albany"
"1569",2012,9.499,"Albany"
"1570",2021,32.474,"Albany"
"1571",2020,27.689,"Albany"
"1572",2020,24.525,"Albany"
"1573",2020,19.67,"Albany"
"1574",2020,24.663,"Albany"
"1575",2016,18,"Albany"
"1576",2023,31.9,"Albany"
"1577",2017,21.559,"Albany"
"1578",2020,29,"Albany"
"1579",2022,30.965,"Albany"
"1580",2022,26.799,"Albany"
"1581",2017,19.999,"Albany"
"1582",2015,10.995,"Albany"
"1583",2021,25.906,"Albany"
"1584",2017,17.5,"Albany"
"1585",2019,19.9,"Albany"
"1586",2020,21.882,"Albany"
"1587",2020,29.99,"Albany"
"1588",2020,24,"Albany"
"1589",2024,37.995,"Albany"
"1590",2020,26.491,"Albany"
"1591",2018,14,"Albany"
"1592",2019,19.498,"Albany"
"1593",2020,19.466,"Albany"
"1594",2024,42.295,"Albany"
"1595",2024,39.444,"Albany"
"1596",2016,11.919,"Albany"
"1597",2020,23,"Albany"
"1598",2020,28.995,"Albany"
"1599",2022,29.995,"Albany"
"1600",2019,17.5,"Albany"
"1601",2020,29.995,"Albany"
"1602",2019,20.597,"Albany"
"1603",2018,19.995,"Albany"
"1604",2015,13.144,"Albany"
"1605",2023,37.049,"Albany"
"1606",2020,25.476,"Albany"
"1607",2020,28.995,"Albany"
"1608",2023,27,"Albany"
"1609",2020,25.95,"Albany"
"1610",2019,24.11,"Albany"
"1611",2020,27.988,"Albany"
"1612",2020,26.99,"Albany"
"1613",2024,36.5,"Albany"
"1614",2020,26.864,"Albany"
"1615",2021,29.995,"Albany"
"1616",2020,25.31,"Albany"
"1617",2013,11.995,"Albany"
"1618",2022,26.85,"Albany"
"1619",2020,26.9,"Albany"
"1620",2022,27.979,"Albany"
"1621",2020,26,"Albany"
"1622",2017,18.5,"Albany"
"1623",2019,15.495,"Albany"
"1624",2023,33.34,"Albany"
"1625",2022,28.863,"Albany"
"1626",2013,16.995,"Albany"
"1627",2014,11.095,"Albany"
"1628",2019,22.125,"Albany"
"1629",2022,29.9,"Albany"
"1630",2023,38.101,"Albany"
"1631",2013,12.995,"Albany"
"1632",2017,14.995,"Albany"
"1633",2018,15.995,"Albany"
"1634",2019,15.495,"Albany"
"1635",2021,25.983,"Albany"
"1636",2023,35.363,"Albany"
"1637",2020,25.995,"Albany"
"1638",2020,27.995,"Albany"
"1639",2016,14.995,"Albany"
"1640",2022,30,"Albany"
"1641",2020,29.995,"Albany"
"1642",2013,9.99,"Albany"
"1643",2013,9.495,"Albany"
"1644",2016,18.9,"Albany"
"1645",2020,16.495,"Albany"
"1646",2018,23.1,"Albany"
"1647",2023,36.981,"Albany"
"1648",2018,18.985,"Albany"
"1649",2017,16.997,"Albany"
"1650",2018,22.99,"Albany"
"1651",2020,28.995,"Albany"
"1652",2020,23.857,"Albany"
"1653",2020,26.9,"Albany"
"1654",2013,7.5,"Albany"
"1655",2020,24.5,"Albany"
"1656",2012,12.995,"Albany"
"1657",2019,23.9,"Albany"
"1658",2017,8.995,"Philadelphia"
"1659",2008,2.995,"Philadelphia"
"1660",2013,10.99,"Philadelphia"
"1661",2015,9.999,"Philadelphia"
"1662",2017,17.995,"Philadelphia"
"1663",2016,9.2,"Philadelphia"
"1664",2010,7.99,"Philadelphia"
"1665",2001,2.495,"Philadelphia"
"1666",2018,13.499,"Philadelphia"
"1667",2016,15.895,"Philadelphia"
"1668",2013,11.995,"Philadelphia"
"1669",2015,11.999,"Philadelphia"
"1670",2018,12.995,"Philadelphia"
"1671",2012,8.995,"Philadelphia"
"1672",2016,13.5,"Philadelphia"
"1673",2018,16.909,"Philadelphia"
"1674",2017,17.99,"Philadelphia"
"1675",2017,21.995,"Philadelphia"
"1676",2017,20.995,"Philadelphia"
"1677",2018,12.995,"Philadelphia"
"1678",2016,11.99,"Philadelphia"
"1679",2013,13.595,"Philadelphia"
"1680",2016,9.997,"Philadelphia"
"1681",2019,9.888,"Philadelphia"
"1682",2019,15.497,"Philadelphia"
"1683",2011,10,"Philadelphia"
"1684",2018,13.3,"Philadelphia"
"1685",2016,9.995,"Philadelphia"
"1686",2017,25.295,"Philadelphia"
"1687",2017,18.197,"Philadelphia"
"1688",2018,22.995,"Philadelphia"
"1689",2009,2.75,"Philadelphia"
"1690",2018,14.998,"Philadelphia"
"1691",2008,5.699,"Philadelphia"
"1692",2015,13.975,"Philadelphia"
"1693",2009,2.995,"Philadelphia"
