year,price,mileage
2021,33.495,34.965
2021,39.987,46.862
2021,38,23.521
2018,35.994,79.077
1995,13.994,85.846
2011,10.5,195
2015,20.925,88.473
2016,28.995,81.465
2021,39.99,25.01
2019,26,97.476
2022,42.5,3.582
2018,26.995,78.02
2022,41.292,37.411
2021,29.9,4.612
2018,30.995,78.376
2016,30,80.6
2015,30.999,75.972
2016,29.995,71.628
2022,44.99,7.195
2022,49.966,11.275
2022,79.485,0.001
2019,29.9,47.967
2020,48.99,32.61
2022,46.995,15.136
2021,39.685,52.581
2021,45.85,37.047
2022,61.995,9.477
2018,31.841,41.404
2020,30.968,72.296
2023,57.5,18.97
2021,38,10.777
2022,43.762,15.875
2019,30.5,55.527
2021,43.99,29.781
2020,32.064,51.672
2017,29.995,99.685
2020,41.987,45.811
2015,23,68.402
2021,40.995,22.445
2020,59.854,46.245
2020,29,59.332
2021,42.204,20.459
2021,39.935,37.015
2021,37.252,16.903
2021,42.85,40.072
2021,39.999,40.12
2023,72.99,10.555
2018,20.975,101.739
2020,35.99,29.131
2022,46.5,11.174
2019,38.5,36.618
2022,41.197,37.241
2020,35.7,29.984
2023,49.85,12.247
2020,30,59
2015,20.545,129.595
2022,42.26,10.062
2012,12.75,144.641
2020,37.745,46.664
2023,48.9,17.215
2022,44,22.056
2019,32.266,43.022
2021,42.437,24.142
2020,31.9,60.978
2020,36.978,47.528
2021,41.985,27.835
2021,45.99,18.474
2021,37.87,34.843
2018,31.999,86.7
2015,15.919,138.648
2021,38.99,18.123
2021,33.723,38.884
2021,43.987,46.018
2023,46.989,2.449
2023,62,26.485
2022,39.895,18.91
2023,47.572,2.246
2017,24.95,94.353
2014,19.995,87
2023,57,8.792
2021,36.995,35
2018,31.995,87.854
2020,37.9,29.96
2016,26.5,74.617
2020,25.495,71.6
2021,42.642,30.185
2023,48.9,19.602
2021,32.958,33.225
2018,27.995,55.259
2018,32.121,43.122
2021,33.9,61.172
2021,38.5,48.444
2022,58.9,22.9
2021,44.99,20.154
2021,38.995,23.26
2019,28.988,96.734
2018,24.486,79.639
2012,15.5,131.5
2020,56.5,43.636
2021,35.995,63.481
2018,28.997,65.35
2012,6.449,158.487
2021,38.9,61.038
2023,54.988,4.299
2021,37.7,60.942
2020,48.3,19.708
2014,18.984,68.739
2023,39.908,30.613
2020,41.997,34.699
2017,25.99,90.516
2019,35.995,15.653
2019,36.995,49.953
2022,69.9,10.5
2022,60.9,7.361
2010,12.5,133.061
2021,40,35.639
2020,24.5,95.077
2019,53.99,41.58
2021,38.4,62.944
2017,33.64,44.925
2018,26.3,74.224
2021,37.5,0.004
2018,54.29,42.554
2021,37.495,29.835
2021,41.054,39
2018,26.2,72.924
2021,37.995,59.008
2020,33.2,104.257
2023,63.414,23.949
2020,50.5,80.612
2018,51.99,43.785
2021,34,82.755
2020,35,25.173
2019,36.985,56.41
2018,42,88.563
2018,23.2,99.376
2020,56.995,22.649
2021,49.99,14.315
2020,35.995,43.86
2013,15.5,147.5
2021,47.9,57.602
2019,30.991,77.524
2021,35.224,52.404
