year,price,mileage
2021,52.982,43.027
2020,36.555,29.235
2021,47.59,27.776
2019,47.995,30.465
2019,30.995,34.086
2023,86.998,2.431
2009,11.5,30.93
2023,77.842,5.141
2021,38.5,44.092
2021,39,25.272
2014,27.232,59.828
2013,12.55,167.448
2021,39.761,14.915
2019,31,61.808
2021,39.212,15.648
2022,43.997,9.351
2022,28.999,36.756
2018,31.75,74.791
2021,37.99,19.392
2015,26.98,38.522
2015,24.39,83.71
2015,19.972,98.609
2019,28.899,53.636
2013,18.988,112.123
2020,36.488,35.775
2019,30.172,65.791
2023,44.933,5.283
2016,28.988,55.015
2021,38.85,25.595
2021,22.899,41.981
2022,47.98,8.89
2023,47.89,0.085
2014,36.988,69.655
2022,49.5,21.013
2021,38.287,14.467
2022,43.005,11.324
2021,43.9,26.099
2022,39.9,24.443
2021,36.5,59.04
2023,52.9,12.925
2022,49.682,4.7
2015,20,63
2021,39.997,35.999
2018,33,50.922
2013,15.99,101.717
2015,30,61.393
2017,27.795,69.533
2021,42.988,21.555
2023,36.95,0.047
2018,28.548,61.691
2023,42.988,12.132
2011,17,0
2019,36.99,35.718
2021,43.805,30.552
2016,26.99,77.55
2021,40.622,43.545
2021,39.5,39.844
2015,25.495,80.222
2018,30.5,79.831
2020,42.389,69.729
2022,41.9,22.371
2022,46.997,23.78
2022,46.497,18.754
2020,38.549,25.621
2017,28.497,90.973
2012,14.827,129.004
2022,56.869,10.525
2013,22.791,81.32
2013,8.99,169.682
2021,51.797,28.146
2021,50.89,20.189
2017,45.999,68.261
2023,51.114,23.936
2012,23.294,35.206
2021,39.995,20.569
2021,44.995,22.771
2017,44.771,65.755
2021,52.995,15.872
2018,22.477,115.237
2021,49,17.549
2021,41.289,18.557
2021,41.991,36.493
2020,32.5,38.476
2016,25.788,79.072
2018,26.999,73
2019,29.949,22.32
2022,43.616,21.001
2022,42.997,12.322
2021,36.497,11.621
2020,33.988,37.177
2013,16.5,136.193
2021,43.028,29.43
2019,35.59,44.144
2020,31.12,46.225
2023,47.85,0.061
2022,49.9,22.763
2021,43.9,41.989
2023,81.459,8.776
2020,36.495,31.855
2020,37.998,57.705
2023,52.5,2.827
2018,28.497,56.554
2016,22.929,87.429
2021,40.588,24.609
2019,34.2,48.109
2021,38.981,35.18
2022,44.956,9.525
2021,54.397,15.078
2013,44.852,60.193
2023,46.995,0.554
2021,46,30.818
2023,52,8.858
2022,37.99,14.763
2017,28.6,63.182
2021,44.495,18.938
2018,42.92,50.659
2021,41,31.225
2018,48.4,53.36
2016,22.8,104
2021,40.99,19.881
2011,10.5,156
2021,39.477,11.785
2020,43.495,24.151
2020,39.297,23.11
2019,29.587,48.185
2017,44.765,58.893
2020,34.97,29.815
2023,58.997,2.358
2018,35.449,21.705
2022,44.997,13.847
2021,35.995,22.902
2021,36.395,29.931
2019,32.326,64.813
2021,38,39.433
2020,31.495,42
2020,32,17.952
2016,25.452,94.829
2021,37,22.443
2019,30.051,86.671
2022,44,12.108
2021,41.9,25.639
2012,19,89.233
2020,28.988,40.164
2021,42.4,19.598
2022,44.998,5.008
2019,42.5,51.584
2018,31.486,57.816
2022,55.863,21.102
2013,19.347,93.908
2022,41.554,17.257
2023,61,5.188
